person,personLabel,cricinfoIdLabel,Wikipedia_page_links,Wikipedia_image_link
http://www.wikidata.org/entity/Q3527828,Martin Crowe,36622,https://en.wikipedia.org/wiki/Martin_Crowe,File:Martin_Crowe_2011.jpg
http://www.wikidata.org/entity/Q16225243,Kamrul Islam Rabbi,375724,https://en.wikipedia.org/wiki/Kamrul_Islam_Rabbi,nan
http://www.wikidata.org/entity/Q23772348,Pradipta Pramanik,942651,https://en.wikipedia.org/wiki/Pradipta_Pramanik,nan
http://www.wikidata.org/entity/Q7407965,Sam Northeast,246005,https://en.wikipedia.org/wiki/Sam_Northeast,File:Northeast.jpg
http://www.wikidata.org/entity/Q50383331,Thusith de Soysa,1130877,https://en.wikipedia.org/wiki/Thusith_de_Soysa,nan
http://www.wikidata.org/entity/Q6702268,Luke Pomersbach,232284,https://en.wikipedia.org/wiki/Luke_Pomersbach,File:Luke_Pomersbach_2010.jpg
http://www.wikidata.org/entity/Q6687567,Louis Klazinga,261747,https://en.wikipedia.org/wiki/Louis_Klazinga,nan
http://www.wikidata.org/entity/Q6702445,Luke Wells,350126,https://en.wikipedia.org/wiki/Luke_Wells,nan
http://www.wikidata.org/entity/Q7150350,Paul Downton,11931,https://en.wikipedia.org/wiki/Paul_Downton,nan
http://www.wikidata.org/entity/Q4682815,Adil Rashid,244497,https://en.wikipedia.org/wiki/Adil_Rashid,File:Adil_Rashid_(14337811452)_(cropped).jpg
http://www.wikidata.org/entity/Q12987830,Mohammad Fariduddin,288302,https://en.wikipedia.org/wiki/Mohammad_Fariduddin,nan
http://www.wikidata.org/entity/Q75038487,Mohammad Sanuth,378457,https://en.wikipedia.org/wiki/Mohammad_Sanuth,nan
http://www.wikidata.org/entity/Q21642742,Zahid Mahmood,433614,https://en.wikipedia.org/wiki/Zahid_Mahmood,nan
http://www.wikidata.org/entity/Q15963291,Nasir Aziz,447290,https://en.wikipedia.org/wiki/Nasir_Aziz,nan
http://www.wikidata.org/entity/Q7554624,Sohail Khan,317252,https://en.wikipedia.org/wiki/Sohail_Khan_(cricketer),nan
http://www.wikidata.org/entity/Q21285627,Amol Ubarhande,340833,https://en.wikipedia.org/wiki/Amol_Ubarhande,nan
http://www.wikidata.org/entity/Q5981315,Ian Cromb,36618,https://en.wikipedia.org/wiki/Ian_Cromb,File:Ian_Cromb_1936.jpg
http://www.wikidata.org/entity/Q18127704,Aamer Sajjad,39324,https://en.wikipedia.org/wiki/Aamer_Sajjad,nan
http://www.wikidata.org/entity/Q16224446,Ateeq Javid,395086,https://en.wikipedia.org/wiki/Ateeq_Javid,nan
http://www.wikidata.org/entity/Q21642228,Raza Ali Dar,42433,https://en.wikipedia.org/wiki/Raza_Ali_Dar,nan
http://www.wikidata.org/entity/Q25172138,Alex Hartley,469886,https://en.wikipedia.org/wiki/Alex_Hartley_(cricketer),nan
http://www.wikidata.org/entity/Q4800256,Arthur Seccull,47173,https://en.wikipedia.org/wiki/Arthur_Seccull,nan
http://www.wikidata.org/entity/Q4699817,Ajit de Silva,48458,https://en.wikipedia.org/wiki/Ajit_de_Silva,nan
http://www.wikidata.org/entity/Q19893294,Dinidu Marage,49752,https://en.wikipedia.org/wiki/Dinidu_Marage,nan
http://www.wikidata.org/entity/Q7376605,Ruchira Palliyaguruge,50159,https://en.wikipedia.org/wiki/Ruchira_Palliyaguruge,nan
http://www.wikidata.org/entity/Q20630457,Abdullah Adil,533954,https://en.wikipedia.org/wiki/Abdullah_Adil,nan
http://www.wikidata.org/entity/Q5549478,Gerald Peckover,55692,https://en.wikipedia.org/wiki/Gerald_Peckover,nan
http://www.wikidata.org/entity/Q12983134,Dolar Mahmud,56209,https://en.wikipedia.org/wiki/Dolar_Mahmud,nan
http://www.wikidata.org/entity/Q26837837,Janneman Malan,605680,https://en.wikipedia.org/wiki/Janneman_Malan,nan
http://www.wikidata.org/entity/Q28047795,Keshan Wijerathne,786245,https://en.wikipedia.org/wiki/Keshan_Wijerathne,nan
http://www.wikidata.org/entity/Q61889506,Mosaddek Iftekhar,386960,https://en.wikipedia.org/wiki/Mosaddek_Iftekhar,nan
http://www.wikidata.org/entity/Q6788803,Matt Hobden,512626,https://en.wikipedia.org/wiki/Matt_Hobden,File:Matt_Hobden.JPG
http://www.wikidata.org/entity/Q3534270,Arthur McIntyre,16978,"https://en.wikipedia.org/wiki/Arthur_McIntyre_(cricketer,_born_1918)",File:Arthur_McIntyre_1955.jpg
http://www.wikidata.org/entity/Q4357637,Reg Simpson,20198,https://en.wikipedia.org/wiki/Reg_Simpson,nan
http://www.wikidata.org/entity/Q7817620,Tom Smith,243945,"https://en.wikipedia.org/wiki/Tom_Smith_(cricketer,_born_1987)",nan
http://www.wikidata.org/entity/Q7193063,Steve Tikolo,24728,https://en.wikipedia.org/wiki/Steve_Tikolo,nan
http://www.wikidata.org/entity/Q7089787,Omar Phillips,315585,https://en.wikipedia.org/wiki/Omar_Phillips,nan
http://www.wikidata.org/entity/Q7421931,Sarabjit Ladda,317292,https://en.wikipedia.org/wiki/Sarabjit_Ladda,nan
http://www.wikidata.org/entity/Q3531855,Sudhir Naik,31778,https://en.wikipedia.org/wiki/Sudhir_Naik,nan
http://www.wikidata.org/entity/Q6884595,Mizanur Rahman,329845,https://en.wikipedia.org/wiki/Mizanur_Rahman_(cricketer),nan
http://www.wikidata.org/entity/Q16198319,Michael Bates,36590,https://en.wikipedia.org/wiki/Michael_Bates_(New_Zealand_cricketer),nan
http://www.wikidata.org/entity/Q5592787,Graham Dowling,36837,https://en.wikipedia.org/wiki/Graham_Dowling,nan
http://www.wikidata.org/entity/Q6207327,Jock Edwards,36952,https://en.wikipedia.org/wiki/Jock_Edwards,nan
http://www.wikidata.org/entity/Q4717514,Alex Moir,37724,https://en.wikipedia.org/wiki/Alex_Moir,File:AM_Moir_1959.jpg
http://www.wikidata.org/entity/Q21872694,Dhiraj Singh,378356,https://en.wikipedia.org/wiki/Dhiraj_Singh,nan
http://www.wikidata.org/entity/Q5567786,Glen Hall,45397,https://en.wikipedia.org/wiki/Glen_Hall_(cricketer),nan
http://www.wikidata.org/entity/Q3525091,Joseph Willoughby,47904,https://en.wikipedia.org/wiki/Joseph_Willoughby,File:JT_Willoughby_of_SA.jpg
http://www.wikidata.org/entity/Q55366854,Jamahidaya Intan,486818,https://en.wikipedia.org/wiki/Jamahidaya_Intan,nan
http://www.wikidata.org/entity/Q16225647,Jonathan Tattersall,517247,https://en.wikipedia.org/wiki/Jonathan_Tattersall,nan
http://www.wikidata.org/entity/Q5596406,Grant Paterson,55684,https://en.wikipedia.org/wiki/Grant_Paterson,nan
http://www.wikidata.org/entity/Q4761479,Andy Whittall,55846,https://en.wikipedia.org/wiki/Andy_Whittall,nan
http://www.wikidata.org/entity/Q26923796,Qaiser Ashraf,594373,https://en.wikipedia.org/wiki/Qaiser_Ashraf,nan
http://www.wikidata.org/entity/Q4961120,Brendan Young,481878,https://en.wikipedia.org/wiki/Brendan_Young,nan
http://www.wikidata.org/entity/Q16204822,Sheldon Cottrell,495551,https://en.wikipedia.org/wiki/Sheldon_Cottrell,nan
http://www.wikidata.org/entity/Q21872382,Musadiq Ahmed,496764,https://en.wikipedia.org/wiki/Musadiq_Ahmed,nan
http://www.wikidata.org/entity/Q3522463,Bandula Warnapura,50835,https://en.wikipedia.org/wiki/Bandula_Warnapura,nan
http://www.wikidata.org/entity/Q15979723,Ahsan Malik,518097,https://en.wikipedia.org/wiki/Ahsan_Malik_(cricketer),nan
http://www.wikidata.org/entity/Q103821957,Zaheer Lorgat,601497,https://en.wikipedia.org/wiki/Zaheer_Lorgat,nan
http://www.wikidata.org/entity/Q20981879,Zakhele Qwabe,606231,https://en.wikipedia.org/wiki/Zakhele_Qwabe,nan
http://www.wikidata.org/entity/Q21621134,Puneet Datey,702931,https://en.wikipedia.org/wiki/Puneet_Datey,File:Puneet_Datey.jpg
http://www.wikidata.org/entity/Q68433255,Nagaho Chishi,1201603,https://en.wikipedia.org/wiki/Nagaho_Chishi,nan
http://www.wikidata.org/entity/Q7346341,Robert Key,15876,https://en.wikipedia.org/wiki/Robert_Key_(cricketer),File:Robert_Key_playing_cricket_8x12.jpg
http://www.wikidata.org/entity/Q12982983,James Ormond,18265,https://en.wikipedia.org/wiki/Jimmy_Ormond,nan
http://www.wikidata.org/entity/Q7177558,Peter Walker,22276,"https://en.wikipedia.org/wiki/Peter_Walker_(cricketer,_born_1936)",nan
http://www.wikidata.org/entity/Q5063495,Cephas Zhuwao,235532,https://en.wikipedia.org/wiki/Cephas_Zhuwao,nan
http://www.wikidata.org/entity/Q3348262,Shafiul Islam,288305,https://en.wikipedia.org/wiki/Shafiul_Islam,nan
http://www.wikidata.org/entity/Q30066822,Shane Getkate,303508,https://en.wikipedia.org/wiki/Shane_Getkate,nan
http://www.wikidata.org/entity/Q16225062,Nelson Odhiambo,308418,https://en.wikipedia.org/wiki/Nelson_Odhiambo,nan
http://www.wikidata.org/entity/Q3536686,Samiullah Shenwari,318339,https://en.wikipedia.org/wiki/Samiullah_Shinwari,nan
http://www.wikidata.org/entity/Q7296696,Ravikant Shukla,33331,https://en.wikipedia.org/wiki/Ravikant_Shukla,nan
http://www.wikidata.org/entity/Q4800982,Artie Dick,36830,https://en.wikipedia.org/wiki/Artie_Dick,nan
http://www.wikidata.org/entity/Q7698004,Temba Bavuma,372116,https://en.wikipedia.org/wiki/Temba_Bavuma,nan
http://www.wikidata.org/entity/Q15966661,Kinchit Shah,401537,https://en.wikipedia.org/wiki/Kinchit_Shah,nan
http://www.wikidata.org/entity/Q21474186,Andrew Birch,44413,https://en.wikipedia.org/wiki/Andrew_Birch_(cricketer),nan
http://www.wikidata.org/entity/Q24088568,Andrie Steyn,503123,https://en.wikipedia.org/wiki/Andrie_Steyn,nan
http://www.wikidata.org/entity/Q7454249,Sergio Fedee,51863,https://en.wikipedia.org/wiki/Sergio_Fedee,nan
http://www.wikidata.org/entity/Q6894216,Mohit Sharma,537119,https://en.wikipedia.org/wiki/Mohit_Sharma,nan
http://www.wikidata.org/entity/Q16211884,Jennifer Gray,706435,https://en.wikipedia.org/wiki/Jennifer_Gray_(cricketer),nan
http://www.wikidata.org/entity/Q7279078,Rachael Haynes,268889,https://en.wikipedia.org/wiki/Rachael_Haynes,File:2020_ICC_W_T20_WC_A_v_SL_02-24_Haynes_(02).jpg
http://www.wikidata.org/entity/Q5368540,Elyse Villani,275442,https://en.wikipedia.org/wiki/Elyse_Villani,File:2018%E2%80%9319_WBBL_PS_v_ST_18-12-29_Villani_(01).jpg
http://www.wikidata.org/entity/Q4678671,Adam Ball,308124,https://en.wikipedia.org/wiki/Adam_Ball,nan
http://www.wikidata.org/entity/Q24005538,Alex Carey,326434,https://en.wikipedia.org/wiki/Alex_Carey_(cricketer),nan
http://www.wikidata.org/entity/Q20873490,Anurag Verma,326973,https://en.wikipedia.org/wiki/Anurag_Verma,nan
http://www.wikidata.org/entity/Q27049274,Amit Majumder,332412,https://en.wikipedia.org/wiki/Amit_Majumder,nan
http://www.wikidata.org/entity/Q7356277,Rod Latham,37602,https://en.wikipedia.org/wiki/Rod_Latham,nan
http://www.wikidata.org/entity/Q23881985,Jagrit Anand,376245,https://en.wikipedia.org/wiki/Jagrit_Anand,File:Jagrit-Anand-Cricketer.jpg
http://www.wikidata.org/entity/Q4670238,Abu Jayed,410763,https://en.wikipedia.org/wiki/Abu_Jayed,File:Abu_Jayed_Chowdhury_(cropped).jpg
http://www.wikidata.org/entity/Q21642897,Hamza Paracha,429119,https://en.wikipedia.org/wiki/Hamza_Paracha,nan
http://www.wikidata.org/entity/Q3011889,AB de Villiers,44936,https://en.wikipedia.org/wiki/AB_de_Villiers,File:AB_de_Villiers_3.jpg
http://www.wikidata.org/entity/Q7507876,Sid O'Linn,46677,https://en.wikipedia.org/wiki/Sid_O'Linn,File:Sid_O%27Linn_of_Charlton_Athletic.jpg
http://www.wikidata.org/entity/Q15730360,Fargana Hoque,486995,https://en.wikipedia.org/wiki/Fargana_Hoque,File:Farzana_Hoque.jpg
http://www.wikidata.org/entity/Q42430907,Thushendra De Zoysa,48725,https://en.wikipedia.org/wiki/Thushendra_De_Zoysa,nan
http://www.wikidata.org/entity/Q3525941,Lydia Greenway,53709,https://en.wikipedia.org/wiki/Lydia_Greenway,File:Lydia_Greenway.jpg
http://www.wikidata.org/entity/Q7937535,Vivalyn Latty-Scott,55136,https://en.wikipedia.org/wiki/Vivalyn_Latty-Scott,nan
http://www.wikidata.org/entity/Q5180946,Craig Evans,55408,https://en.wikipedia.org/wiki/Craig_Evans_(Zimbabwean_sportsman),nan
http://www.wikidata.org/entity/Q21285558,Bandeep Singh,554375,https://en.wikipedia.org/wiki/Bandeep_Singh,nan
http://www.wikidata.org/entity/Q28831152,Chad Classen,595408,https://en.wikipedia.org/wiki/Chad_Classen,nan
http://www.wikidata.org/entity/Q28967942,Gabe Bell,638919,https://en.wikipedia.org/wiki/Gabe_Bell,nan
http://www.wikidata.org/entity/Q50076578,Chathura Lakshan,683389,https://en.wikipedia.org/wiki/Chathura_Lakshan,nan
http://www.wikidata.org/entity/Q45897512,Ravindu Kodituwakku,848135,https://en.wikipedia.org/wiki/Ravindu_Kodituwakku,nan
http://www.wikidata.org/entity/Q60596890,Praveen Jayawickrama,1028665,https://en.wikipedia.org/wiki/Praveen_Jayawickrama,nan
http://www.wikidata.org/entity/Q26837891,Shehan Madushanka,1043681,https://en.wikipedia.org/wiki/Shehan_Madushanka,nan
http://www.wikidata.org/entity/Q38522917,Ahmed Wardak,1046611,https://en.wikipedia.org/wiki/Ahmed_Wardak,nan
http://www.wikidata.org/entity/Q58495443,Sidhant,1048901,https://en.wikipedia.org/wiki/Sidhant_Singh,nan
http://www.wikidata.org/entity/Q21642416,Kashif Daud,229225,https://en.wikipedia.org/wiki/Kashif_Daud,nan
http://www.wikidata.org/entity/Q21063151,Swapnil Singh,232292,https://en.wikipedia.org/wiki/Swapnil_Singh,nan
http://www.wikidata.org/entity/Q7459915,Shaaiq Choudhry,246119,https://en.wikipedia.org/wiki/Shaaiq_Choudhry,nan
http://www.wikidata.org/entity/Q7836585,Treadwell Gibbons,247007,https://en.wikipedia.org/wiki/Treadwell_Gibbons,nan
http://www.wikidata.org/entity/Q6709495,Lynsey Askew,250089,https://en.wikipedia.org/wiki/Lynsey_Askew,nan
http://www.wikidata.org/entity/Q7334164,Rilee Rossouw,318845,https://en.wikipedia.org/wiki/Rilee_Rossouw,File:RILEE_ROSSOUW_(15706681502).jpg
http://www.wikidata.org/entity/Q20643197,John Reva,332978,https://en.wikipedia.org/wiki/John_Reva,nan
http://www.wikidata.org/entity/Q19627626,Swarupam Purkayastha,339948,https://en.wikipedia.org/wiki/Swarupam_Purkayastha,nan
http://www.wikidata.org/entity/Q4777899,Anureet Singh,376324,https://en.wikipedia.org/wiki/Anureet_Singh,nan
http://www.wikidata.org/entity/Q5686386,Hayden Shaw,38419,https://en.wikipedia.org/wiki/Hayden_Shaw,nan
http://www.wikidata.org/entity/Q7513578,Sikander Bakht,42661,https://en.wikipedia.org/wiki/Sikander_Bakht_(cricketer),nan
http://www.wikidata.org/entity/Q16225362,Gareth Roderick,436686,https://en.wikipedia.org/wiki/Gareth_Roderick,nan
http://www.wikidata.org/entity/Q21623277,Mohammad Waqas,440993,"https://en.wikipedia.org/wiki/Mohammad_Waqas_(cricketer,_born_1990)",nan
http://www.wikidata.org/entity/Q7823188,Tony Pithey,46760,https://en.wikipedia.org/wiki/Tony_Pithey,File:Tony_and_David_Pithey.jpg
http://www.wikidata.org/entity/Q6167540,Jayananda Warnaweera,50836,https://en.wikipedia.org/wiki/Jayananda_Warnaweera,nan
http://www.wikidata.org/entity/Q19968845,Lewis McManus,521170,https://en.wikipedia.org/wiki/Lewis_McManus,nan
http://www.wikidata.org/entity/Q6735219,Maia Lewis,54304,https://en.wikipedia.org/wiki/Maia_Lewis,nan
http://www.wikidata.org/entity/Q3521760,Prosper Utseya,55820,https://en.wikipedia.org/wiki/Prosper_Utseya,nan
http://www.wikidata.org/entity/Q7856749,Tushar Imran,56186,https://en.wikipedia.org/wiki/Tushar_Imran,nan
http://www.wikidata.org/entity/Q18211319,Aliya Riaz,572645,https://en.wikipedia.org/wiki/Aliya_Riaz,nan
http://www.wikidata.org/entity/Q26837957,Isaac Dikgale,594274,https://en.wikipedia.org/wiki/Isaac_Dikgale,nan
http://www.wikidata.org/entity/Q5229152,Dave Langford-Smith,243942,https://en.wikipedia.org/wiki/Dave_Langford-Smith,nan
http://www.wikidata.org/entity/Q21620723,Taimur Ali,281384,https://en.wikipedia.org/wiki/Taimur_Ali,nan
http://www.wikidata.org/entity/Q22949270,Arun Poulose,290633,https://en.wikipedia.org/wiki/Arun_Poulose,nan
http://www.wikidata.org/entity/Q21285565,Sandeep Singh,34063,"https://en.wikipedia.org/wiki/Sandeep_Singh_(cricketer,_born_1981)",nan
http://www.wikidata.org/entity/Q6892129,Mohammad Khalil,41452,https://en.wikipedia.org/wiki/Mohammad_Khalil_(cricketer),nan
http://www.wikidata.org/entity/Q21067129,Aamer Yamin,434429,https://en.wikipedia.org/wiki/Aamer_Yamin,nan
http://www.wikidata.org/entity/Q20631112,Kamran Ghulam,623636,https://en.wikipedia.org/wiki/Kamran_Ghulam,nan
http://www.wikidata.org/entity/Q60287027,Thulina Dilshan,1170120,https://en.wikipedia.org/wiki/Thulina_Dilshan,nan
http://www.wikidata.org/entity/Q60286914,Tilak Varma,1170265,https://en.wikipedia.org/wiki/Tilak_Varma,nan
http://www.wikidata.org/entity/Q6141051,James Pattinson,272465,https://en.wikipedia.org/wiki/James_Pattinson,File:James_Pattinson_2010.jpg
http://www.wikidata.org/entity/Q47091922,Janaka Sampath,281881,https://en.wikipedia.org/wiki/Janaka_Sampath,nan
http://www.wikidata.org/entity/Q57585111,Zabid Hossain,301864,https://en.wikipedia.org/wiki/Zabid_Hossain,nan
http://www.wikidata.org/entity/Q5290551,Dominic Hendricks,379147,https://en.wikipedia.org/wiki/Dominic_Hendricks,nan
http://www.wikidata.org/entity/Q21621779,Ankit Lamba,432344,https://en.wikipedia.org/wiki/Ankit_Lamba,nan
http://www.wikidata.org/entity/Q21285474,Samar Quadri,434725,https://en.wikipedia.org/wiki/Samar_Quadri,nan
http://www.wikidata.org/entity/Q3525514,Bruce Mitchell,46233,https://en.wikipedia.org/wiki/Bruce_Mitchell_(cricketer),File:Bruce_Mitchell_cricketer_1935.jpg
http://www.wikidata.org/entity/Q19968647,Innocent Kaia,465327,https://en.wikipedia.org/wiki/Innocent_Kaia,nan
http://www.wikidata.org/entity/Q4711136,Albert Rose-Innes,46996,https://en.wikipedia.org/wiki/Albert_Rose-Innes,nan
http://www.wikidata.org/entity/Q19519857,Gavin Main,470777,https://en.wikipedia.org/wiki/Gavin_Main,nan
http://www.wikidata.org/entity/Q21285545,Umang Sharma,596945,https://en.wikipedia.org/wiki/Umang_Sharma,nan
http://www.wikidata.org/entity/Q55114646,Prem Sisodiya,1094992,https://en.wikipedia.org/wiki/Prem_Sisodiya,nan
http://www.wikidata.org/entity/Q5277807,Dimuth Karunaratne,227772,https://en.wikipedia.org/wiki/Dimuth_Karunaratne,nan
http://www.wikidata.org/entity/Q16225496,Shalabh Shrivastava,230396,https://en.wikipedia.org/wiki/Shalabh_Shrivastava,nan
http://www.wikidata.org/entity/Q5623985,Gyanendra Malla,233400,https://en.wikipedia.org/wiki/Gyanendra_Malla,File:Gyanendra_Malla.JPG
http://www.wikidata.org/entity/Q6447872,Kushal Janith Perera,300631,https://en.wikipedia.org/wiki/Kusal_Perera,nan
http://www.wikidata.org/entity/Q21620785,Azhar Attari,300639,https://en.wikipedia.org/wiki/Azhar_Attari,nan
http://www.wikidata.org/entity/Q3528412,Chandu Sarwate,33859,https://en.wikipedia.org/wiki/Chandu_Sarwate,nan
http://www.wikidata.org/entity/Q7488875,Shannon Gabriel,446101,https://en.wikipedia.org/wiki/Shannon_Gabriel,nan
http://www.wikidata.org/entity/Q5276774,Dilhara Lokuhettige,48487,https://en.wikipedia.org/wiki/Dilhara_Lokuhettige,nan
http://www.wikidata.org/entity/Q3521170,Duleep Mendis,49629,https://en.wikipedia.org/wiki/Duleep_Mendis,nan
http://www.wikidata.org/entity/Q16211337,Emma Flanagan,504892,https://en.wikipedia.org/wiki/Emma_Flanagan,nan
http://www.wikidata.org/entity/Q16224322,Matt Henry,506612,https://en.wikipedia.org/wiki/Matt_Henry_(cricketer),File:Matt_Henry_2018.jpg
http://www.wikidata.org/entity/Q24007852,Lorenzo Ingram,53395,https://en.wikipedia.org/wiki/Lorenzo_Ingram,nan
http://www.wikidata.org/entity/Q20676918,Mehedi Hasan,629063,https://en.wikipedia.org/wiki/Mehidy_Hasan,File:%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%A6%E0%A7%80_%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8_%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C_(cropped).jpg
http://www.wikidata.org/entity/Q20714140,Nathan Sowter,747315,https://en.wikipedia.org/wiki/Nathan_Sowter,nan
http://www.wikidata.org/entity/Q29168844,Geeth Perera,848527,https://en.wikipedia.org/wiki/Geeth_Perera,nan
http://www.wikidata.org/entity/Q5438693,Fawad Ahmed,240609,https://en.wikipedia.org/wiki/Fawad_Ahmed,nan
http://www.wikidata.org/entity/Q6701951,Luke Evans,290516,https://en.wikipedia.org/wiki/Luke_Evans_(cricketer),nan
http://www.wikidata.org/entity/Q6828449,David Miller,321777,https://en.wikipedia.org/wiki/David_Miller_(South_African_cricketer),File:DAVID_MILLER_(15704846295).jpg
http://www.wikidata.org/entity/Q2757591,Javagal Srinath,34105,https://en.wikipedia.org/wiki/Javagal_Srinath,File:Javagal_Srinath.jpg
http://www.wikidata.org/entity/Q26775289,Graham Hume,379144,https://en.wikipedia.org/wiki/Graham_Hume,nan
http://www.wikidata.org/entity/Q27662969,Kushen Kishun,379893,https://en.wikipedia.org/wiki/Kushen_Kishun,nan
http://www.wikidata.org/entity/Q6833868,Michael Rippon,380956,https://en.wikipedia.org/wiki/Michael_Rippon,nan
http://www.wikidata.org/entity/Q5451199,Fiqre Crockwell,381734,https://en.wikipedia.org/wiki/Fiqre_Crockwell,nan
http://www.wikidata.org/entity/Q21572793,Ali Azmat,39945,https://en.wikipedia.org/wiki/Ali_Azmat_(cricketer),nan
http://www.wikidata.org/entity/Q7322778,Ricardo Powell,52681,https://en.wikipedia.org/wiki/Ricardo_Powell,File:Ricardo_Lloyd_Powell.jpg
http://www.wikidata.org/entity/Q5031580,Candacy Atkins,55188,https://en.wikipedia.org/wiki/Candacy_Atkins,nan
http://www.wikidata.org/entity/Q5620733,Gus Mackay,55568,https://en.wikipedia.org/wiki/Gus_Mackay,nan
http://www.wikidata.org/entity/Q5237860,David Mutendera,55602,https://en.wikipedia.org/wiki/David_Mutendera,nan
http://www.wikidata.org/entity/Q6522027,Len Wilkinson,22434,https://en.wikipedia.org/wiki/Len_Wilkinson,nan
http://www.wikidata.org/entity/Q16195175,Roland Lefebvre,24918,https://en.wikipedia.org/wiki/Roland_Lefebvre,nan
http://www.wikidata.org/entity/Q5026186,Cameron Boyce,326625,https://en.wikipedia.org/wiki/Cameron_Boyce_(cricketer),nan
http://www.wikidata.org/entity/Q21620659,Colin Ackermann,379774,https://en.wikipedia.org/wiki/Colin_Ackermann,nan
http://www.wikidata.org/entity/Q21474185,Farhan Ayub,40297,https://en.wikipedia.org/wiki/Farhan_Ayub,nan
http://www.wikidata.org/entity/Q7237401,Pradeep Jayaprakashdaran,49344,https://en.wikipedia.org/wiki/Pradeep_Jayaprakashdaran,nan
http://www.wikidata.org/entity/Q16224680,Jack Leaning,517249,https://en.wikipedia.org/wiki/Jack_Leaning,nan
http://www.wikidata.org/entity/Q21622979,Bodavarapu Sudhakar,525928,https://en.wikipedia.org/wiki/Bodavarapu_Sudhakar,nan
http://www.wikidata.org/entity/Q5279273,Dion Ebrahim,55416,https://en.wikipedia.org/wiki/Dion_Ebrahim,nan
http://www.wikidata.org/entity/Q26838724,Sean Whitehead,595283,https://en.wikipedia.org/wiki/Sean_Whitehead,nan
http://www.wikidata.org/entity/Q38269560,Jiveshan Pillay,698333,https://en.wikipedia.org/wiki/Jiveshan_Pillay,nan
http://www.wikidata.org/entity/Q43281845,Sheeno Berridge,775411,https://en.wikipedia.org/wiki/Sheeno_Berridge,nan
http://www.wikidata.org/entity/Q21622745,Calvin Savage,450881,https://en.wikipedia.org/wiki/Calvin_Savage,nan
http://www.wikidata.org/entity/Q28020661,Manjula de Zoysa,48726,https://en.wikipedia.org/wiki/Manjula_de_Zoysa,nan
http://www.wikidata.org/entity/Q6370043,Karen Smithies,53721,https://en.wikipedia.org/wiki/Karen_Smithies,nan
http://www.wikidata.org/entity/Q21285640,Carly Verheul,54667,https://en.wikipedia.org/wiki/Carly_Verheul,nan
http://www.wikidata.org/entity/Q6881413,Mitchell Stokes,21429,https://en.wikipedia.org/wiki/Mitchell_Stokes,nan
http://www.wikidata.org/entity/Q3524804,Usman Khawaja,215155,https://en.wikipedia.org/wiki/Usman_Khawaja,File:2018.01.05.17.43.25-Usman_Khawaja_%26_Steve_Smith_(38876757994)_(Khawaja_cropped).jpg
http://www.wikidata.org/entity/Q16224957,Abram Mutyagaba,221453,https://en.wikipedia.org/wiki/Lepono_Ndhlovu,nan
http://www.wikidata.org/entity/Q3521445,Murali Vijay,237095,https://en.wikipedia.org/wiki/Murali_Vijay,File:Murali_Vijay_1_(cropped).jpg
http://www.wikidata.org/entity/Q3529666,Mudassar Bukhari,245166,https://en.wikipedia.org/wiki/Mudassar_Bukhari,nan
http://www.wikidata.org/entity/Q3525057,Ben Brown,259517,https://en.wikipedia.org/wiki/Ben_Brown_(cricketer),File:Ben_Brown_(51226352497)_(cropped).jpg
http://www.wikidata.org/entity/Q3525949,Erin Osborne,275483,https://en.wikipedia.org/wiki/Erin_Osborne,File:Erin_Osborne_2.jpg
http://www.wikidata.org/entity/Q4700394,Akbar-ur-Rehman,276297,https://en.wikipedia.org/wiki/Akbar-ur-Rehman,nan
http://www.wikidata.org/entity/Q3528976,Umesh Kulkarni,30154,https://en.wikipedia.org/wiki/Umesh_Kulkarni_(cricketer),nan
http://www.wikidata.org/entity/Q4747494,Amol Muzumdar,31067,https://en.wikipedia.org/wiki/Amol_Muzumdar,nan
http://www.wikidata.org/entity/Q22005728,Kavesh Kantasingh,315595,https://en.wikipedia.org/wiki/Kavesh_Kantasingh,nan
http://www.wikidata.org/entity/Q3527900,Iqbal Siddiqui,34026,https://en.wikipedia.org/wiki/Iqbal_Siddiqui,nan
http://www.wikidata.org/entity/Q3528015,Jai Yadav,36054,https://en.wikipedia.org/wiki/Jai_Prakash_Yadav,nan
http://www.wikidata.org/entity/Q3525920,Harmanpreet Kaur,372317,https://en.wikipedia.org/wiki/Harmanpreet_Kaur,File:2020_ICC_W_T20_WC_I_v_B_02-24_Kaur_(01).jpg
http://www.wikidata.org/entity/Q3528270,Azhar Khan,39022,https://en.wikipedia.org/wiki/Azhar_Khan_(cricketer),nan
http://www.wikidata.org/entity/Q7294910,Rashid Latif,42423,https://en.wikipedia.org/wiki/Rashid_Latif,nan
http://www.wikidata.org/entity/Q982801,Wasim Akram,43547,https://en.wikipedia.org/wiki/Wasim_Akram,File:Wasim-akram-gesf-2018-7878.jpg
http://www.wikidata.org/entity/Q3525445,Arthur Langton,46132,https://en.wikipedia.org/wiki/Arthur_Langton,File:Arthur_Langton_c1935.jpg
http://www.wikidata.org/entity/Q17540975,Tom Abell,462727,https://en.wikipedia.org/wiki/Tom_Abell,File:Tom_Abell.JPG
