ID,AWARDS
12052,[]
12352,[]
12351,[]
885851,[]
12051,[]
892779,[]
1099269,[]
12439,[]
11801,[]
12319,[]
11999,[]
1149211,[]
519468,[]
359574,[]
12050,[]
12048,[]
12047,[]
906477,[]
12046,[]
12350,[]
12349,[]
1032769,[]
1051725,[]
11979,[]
12045,[]
12044,[]
12043,[]
459256,[]
338392,[]
525992,[]
362711,[]
14966,[]
15369,[]
14391,[]
14965,[]
14964,[]
15338,[]
14273,[]
14963,[]
14272,[]
249930,[]
1147983,[]
15298,[]
15297,[]
14962,[]
14961,[]
1032117,[]
338973,[]
14960,[]
520538,[]
14959,[]
14271,[]
14270,[]
14958,[]
535786,[]
14957,[]
14074,[]
14269,[]
14956,[]
12348,[]
12347,[]
11799,[]
568725,[]
12042,[]
11798,[]
733279,[]
12346,[]
12345,[]
1150367,[]
11797,[]
11836,[]
12344,[]
11796,[]
12041,[]
12040,[]
12446,[]
12343,[]
12039,[]
53687,"['First picked for England for the World Cup in 1993.', 'Vice Captain of England for the 1995 tour of India and the 1996 season against New Zealand.']"
12449,[]
11795,[]
12342,[]
12038,[]
12037,[]
12325,[]
12436,[]
14268,[]
14356,[]
15366,[]
14955,[]
15296,[]
859303,[]
14349,[]
14954,[]
14953,[]
14952,[]
15161,[]
15295,[]
14951,[]
14950,[]
15294,[]
15293,[]
14949,[]
15292,[]
14948,[]
14947,[]
14267,[]
14946,[]
15291,[]
1152248,[]
14945,[]
14944,[]
15289,[]
523193,[]
413097,[]
297585,[]
297435,[]
535384,[]
885981,[]
251129,[]
11794,[]
12036,[]
758619,[]
11793,[]
12341,[]
11792,[]
12035,[]
11791,[]
12444,[]
11974,[]
12031,[]
12034,[]
12033,[]
12340,[]
12030,[]
1016851,[]
12453,[]
12029,[]
11788,['NBC Denis Compton Award 1996']
12028,[]
12026,[]
12326,[]
521531,[]
12025,[]
12023,[]
14943,[]
14265,[]
14942,[]
572752,[]
15288,[]
15287,[]
15286,[]
297474,[]
14941,[]
15285,[]
638302,[]
473697,[]
15284,[]
15282,[]
15281,[]
14940,[]
877509,[]
15171,[]
359185,[]
14939,[]
14264,[]
1148028,[]
14938,[]
338268,[]
14263,[]
290408,[]
244634,[]
14937,[]
305934,[]
15280,[]
12022,[]
12339,[]
12021,[]
518055,[]
906677,[]
11790,[]
535837,[]
12338,[]
11924,[]
12337,[]
644045,[]
12336,[]
12020,[]
11786,[]
1148873,[]
12019,[]
12018,[]
1119481,[]
11784,[]
12445,[]
12017,[]
12016,"['Daft played as an amateur in 1858, then as a professional from 1859 to 1880, and again as an amateur thereafter. He headed the first-class batting averages in 1867 and was second behind WG Grace in 1869, 1870, 1871 and 1873.']"
12014,[]
12013,[]
12012,[]
12011,[]
12010,[]
11782,[]
11781,[]
559441,[]
11911,[]
1115195,[]
1042725,[]
14262,[]
15279,[]
14936,[]
14935,[]
248940,[]
643427,[]
869691,[]
211751,[]
14420,[]
14361,[]
14934,[]
14933,[]
14932,[]
15278,[]
252488,[]
537573,[]
14261,[]
14260,[]
14931,[]
364580,[]
364578,[]
14259,[]
14930,[]
14929,[]
14258,[]
15277,[]
15276,[]
14928,[]
1037303,[]
14927,[]
14926,[]
14257,[]
14925,[]
1158579,[]
891493,[]
14924,[]
649697,[]
886449,[]
15193,[]
15330,[]
750135,[]
14923,[]
472551,[]
1014753,[]
14922,[]
53787,[]
14256,[]
15329,[]
659849,[]
14255,[]
14921,[]
14920,[]
14919,[]
535295,[]
15145,[]
901653,[]
891417,[]
14918,[]
1146762,[]
739379,[]
14254,['Wisden Cricketer of the Year 1920']
405482,[]
14252,[]
14917,[]
338525,[]
14251,[]
717155,[]
529123,[]
14250,[]
14249,['Wisden Cricketer of the Year 1936']
882643,[]
14916,[]
15275,[]
356181,[]
15144,[]
14915,[]
14914,[]
365582,[]
14913,[]
14248,[]
14912,[]
15274,[]
14911,[]
15273,[]
14910,[]
1096123,[]
15272,[]
14372,[]
14246,['NBC Denis Compton Award 1996']
14244,['Wisden Cricketer of the Year 2003']
14242,[]
14909,[]
882321,[]
635644,[]
14908,[]
14419,[]
14907,[]
14241,[]
15271,[]
14906,[]
15343,[]
15328,[]
14905,[]
14904,[]
1116739,[]
854347,[]
14240,['Wisden Cricketer of the Year 1955']
14903,[]
884365,[]
15270,[]
14902,[]
14901,[]
14900,[]
573599,[]
15143,[]
14899,[]
14898,[]
874227,[]
885185,[]
14897,[]
15269,[]
14896,[]
583749,[]
493493,[]
15268,[]
1030837,[]
14895,[]
216865,[]
14006,[]
14894,[]
14390,[]
527064,[]
462424,[]
15267,[]
15266,[]
14893,[]
15142,[]
1026659,[]
14238,[]
851539,[]
14892,[]
15265,[]
641387,[]
15264,[]
419704,[]
53717,[]
14891,[]
15263,[]
14890,[]
532570,[]
14237,[]
14236,"['NBC Denis Compton Award 1998', 'Awarded the MBE in 2005', 'Wisden Cricketer of the Year 2006']"
1150382,[]
14888,[]
915031,[]
15099,['NBC Denis Compton Award 2001']
15262,[]
15261,[]
14887,[]
472098,[]
535299,[]
14886,[]
14884,[]
464867,[]
515559,[]
245653,[]
15259,[]
15260,[]
488069,['Cheshire cap: 1972']
14883,[]
15141,[]
14882,[]
15140,[]
740567,[]
212636,[]
15350,[]
1095823,[]
14234,[]
459223,[]
14881,[]
14880,[]
295063,[]
14879,[]
14370,[]
569185,[]
14417,[]
308252,[]
14878,[]
14877,[]
15258,[]
14233,[]
14876,"['Played soccer for  Benoni, Rustenburg, Pretoria, Transvaal, Liverpool, Aston Villa, Leeds United, South Africa and England; and managed Port Vale']"
14875,[]
15257,[]
1110454,[]
459220,[]
1013361,[]
524874,[]
253134,[]
14874,[]
15256,[]
14098,[]
15335,[]
14873,[]
14232,[]
14872,[]
14871,[]
14870,[]
14869,[]
53786,[]
15362,[]
14868,[]
53785,[]
1094110,[]
14231,[]
14867,[]
535303,[]
215003,[]
400649,['Son of Glenn Hoddle']
14866,[]
14014,[]
14230,[]
15255,[]
419100,[]
14228,[]
914733,[]
1148029,[]
1095954,[]
1095884,[]
560770,[]
14865,[]
14416,[]
15254,[]
14864,[]
512626,[]
14227,['Walter Lawrence Trophy 1975']
14863,[]
14225,"['Knighted for services to cricket 1953', 'Wisden Cricketer of the Year 1909, 1926', 'Selected as one of five Wisden cricketers of the century, 2000']"
14862,[]
15139,[]
214604,[]
252019,[]
15138,[]
14861,[]
14860,[]
14223,[]
15253,[]
14859,[]
15252,[]
15251,[]
15250,[]
15249,[]
14858,[]
15248,[]
15137,[]
14857,[]
14856,[]
14855,[]
14854,[]
15247,[]
14853,[]
14852,[]
14851,[]
14850,[]
15135,[]
14415,[]
251430,[]
15134,[]
14221,[]
1007161,[]
14222,['Wisden Cricketer of the Year 1914']
14849,[]
14220,['Wisden Cricketer of the Year 1901']
14848,[]
14847,[]
14846,[]
14845,[]
338519,[]
14218,[]
14217,[]
14216,[]
510534,[]
14215,[]
14844,[]
14359,[]
519109,[]
15246,[]
354623,[]
14214,[]
247249,[]
1148802,[]
251976,[]
15158,[]
14841,[]
14842,[]
14839,[]
14840,[]
14838,[]
14837,[]
14836,[]
311430,[]
14835,[]
14213,['Wisden Cricketer of the Year 1957']
470632,[]
15344,[]
15245,[]
14834,[]
14212,[]
14211,[]
14833,[]
14294,[]
15240,[]
14832,[]
14831,[]
252020,[]
573594,[]
14830,[]
15370,[]
14389,[]
14829,[]
14828,[]
14388,[]
14827,[]
15244,[]
15243,[]
14826,[]
14825,[]
15242,[]
1110575,[]
14194,[]
14193,[]
14824,[]
371630,[]
591392,[]
15241,[]
53784,[]
14822,[]
14821,[]
15168,[]
14820,[]
14210,[]
14209,[]
266385,['Awarded the MBE on 31st December 2010']
14819,[]
14208,[]
14818,[]
14207,[]
14418,[]
355763,[]
14816,[]
764319,[]
15133,[]
14205,[]
359193,[]
14204,[]
473194,[]
14206,[]
876543,[]
766625,[]
514149,[]
14203,[]
464712,[]
459754,[]
14815,[]
14814,[]
747453,[]
15239,[]
420324,[]
14813,[]
14812,[]
14811,[]
14810,[]
15238,[]
14012,[]
472969,[]
14809,[]
1114952,[]
14202,[]
14201,[]
14808,[]
14199,[]
15162,[]
14198,[]
14200,[]
14807,[]
300196,[]
886197,[]
369265,[]
14806,[]
1148095,[]
14805,[]
14196,[]
14804,[]
14195,[]
14197,[]
14374,[]
15349,[]
15237,[]
14309,[]
15236,[]
15235,[]
1032095,[]
15348,"['NBC Denis Compton Award 2003', 'NBC Denis Compton Award 2004', 'NBC Denis Compton Award 2005']"
14803,[]
14802,[]
14800,[]
14801,[]
14799,[]
14191,[]
399772,[]
14190,"['He won 14 caps for England at rugby between 1975 and 1978-79, scoring 48 points']"
14798,[]
14797,[]
412613,[]
874201,[]
1094570,[]
14796,[]
14795,[]
14189,['Wisden Cricketer of the Year 1968']
535903,[]
14794,[]
14793,[]
14792,[]
590956,[]
14791,[]
572199,[]
559086,[]
363334,[]
14387,[]
14790,[]
14789,[]
14188,[]
1150379,[]
405117,[]
920485,[]
516547,[]
14426,[]
1098014,[]
15372,[]
360464,[]
53724,[]
14398,[]
14788,[]
14787,[]
14786,[]
15132,[]
14184,[]
875667,[]
14185,[]
590340,[]
253982,[]
14785,[]
296814,[]
294033,[]
14784,[]
14783,[]
14782,[]
14781,[]
15131,[]
517575,[]
14780,[]
14183,[]
14779,[]
14778,[]
14777,[]
510195,[]
404797,[]
560767,[]
293539,[]
14187,"['Walter Lawrence Trophy 1988', 'Indian Cricket Cricketer of the Year 1993', 'Awarded the MBE in June 2009']"
14776,[]
14775,[]
15234,[]
14774,[]
14773,[]
14182,[]
15159,[]
14772,[]
14771,[]
14770,[]
14769,[]
641965,[]
874291,[]
15353,[]
1147243,[]
15233,[]
14768,[]
14767,[]
53887,"['Awarded the MBE for services to cricket in 1972', 'Awarded the OBE for services to cricket in 2007']"
14766,[]
14765,[]
14181,[]
294063,[]
14180,[]
14764,[]
15232,[]
14763,[]
14761,[]
14178,['NBC Denis Compton Award 1998']
14760,[]
524803,[]
14759,[]
1096136,[]
14176,[]
15231,[]
15130,[]
14174,[]
14758,[]
14757,[]
14173,[]
14756,[]
574632,[]
14755,[]
369245,[]
587620,[]
14754,[]
14172,[]
453902,[]
15230,[]
14753,[]
14362,[]
15229,[]
591201,[]
14171,[]
15167,[]
15166,[]
14752,[]
15228,[]
14170,[]
14169,[]
14751,[]
518173,[]
14750,[]
14749,[]
14168,[]
879277,[]
631544,[]
13497,[]
13951,[]
13496,[]
14166,[]
14748,[]
323800,[]
15357,[]
270920,[]
14165,[]
14747,[]
14164,[]
746047,[]
14746,[]
15227,[]
352934,[]
14745,[]
15226,[]
14163,[]
14744,[]
14162,[]
14743,[]
591489,[]
635641,[]
14742,[]
14740,[]
14741,[]
15225,[]
15129,[]
14739,[]
1044443,[]
859137,[]
14358,[]
13824,[]
13823,[]
13822,[]
13494,[]
13821,[]
297651,[]
13950,[]
529256,[]
13493,[]
367245,[]
1037275,[]
244639,[]
13820,[]
13978,[]
13949,[]
13948,[]
13518,[]
879317,[]
514697,[]
1095889,[]
13702,[]
13487,[]
13486,[]
13947,[]
537855,[]
13492,['Wisden Cricketer of the Year 1890']
13819,[]
13818,[]
916253,[]
13491,['Wisden Cricketer of the Year 1904']
382588,['He was known as Earl of Lewes as the eldest son of the 1st Marquess of Abergavenny. He succeeded as 2nd Marquess of Abergavenny in December 1915']
12715,[]
886001,[]
12714,[]
12555,[]
12713,[]
12712,[]
12554,[]
12711,[]
12556,[]
12553,[]
12733,[]
12552,[]
12710,[]
12780,[]
12793,[]
12550,[]
12779,[]
12778,[]
14738,[]
14737,[]
580661,[]
15224,[]
14161,[]
14736,[]
14735,[]
14160,[]
14734,[]
14192,[]
537627,[]
1018737,[]
568130,[]
14159,['Wisden Cricketer of the Year 1978']
14158,['Wisden Cricketer of the Year 1920']
14732,[]
14731,[]
14156,[]
14730,[]
14729,[]
14379,[]
326544,[]
14728,[]
15128,[]
14727,[]
14726,[]
15127,[]
14155,[]
591434,[]
53800,['Awarded the MBE in June 2014']
13816,[]
13489,['Wisden Cricketer of the Year 1914']
13815,[]
13946,[]
13485,[]
591191,[]
508998,[]
468207,[]
508997,[]
515555,[]
13849,[]
13484,[]
13531,[]
28974,[]
53726,[]
13814,[]
13813,[]
13827,[]
369373,[]
13934,[]
1088999,[]
13945,[]
572198,[]
13483,[]
646211,[]
859909,[]
566650,[]
13812,[]
13811,[]
13810,[]
12709,[]
1111980,[]
12785,[]
1107024,[]
649701,[]
1115852,[]
527073,[]
12708,[]
12707,[]
12548,[]
12777,[]
12706,[]
12705,[]
12704,[]
12703,[]
12702,[]
1150750,[]
877481,[]
12547,[]
1178340,[]
12776,[]
12701,[]
12792,[]
12700,[]
482969,[]
254171,[]
409562,[]
12699,[]
14725,[]
14724,[]
15126,[]
256965,[]
14154,[]
877913,[]
872941,[]
14152,[]
644041,[]
15223,[]
580582,[]
14723,[]
14386,[]
14722,[]
300190,[]
14721,[]
14720,[]
15365,[]
886199,[]
362200,[]
512907,[]
654667,[]
14719,[]
14718,[]
14414,[]
14717,[]
14151,[]
14150,[]
1148589,[]
15222,[]
14716,[]
13944,[]
641103,[]
399256,[]
13480,[]
13809,[]
535981,[]
13808,[]
13943,[]
13807,[]
13482,[]
13806,[]
13942,[]
13941,[]
13479,[]
465091,[]
13805,[]
627101,[]
13804,[]
536992,[]
13940,[]
13939,[]
1108275,[]
45390,[]
755055,[]
13803,[]
13478,[]
13938,[]
12549,[]
12698,[]
12732,[]
12697,[]
745751,[]
472097,[]
12546,[]
12545,[]
12543,"['Wisden Cricketer of the Year 1951', 'First wicketkeeper to 200 Test dismissals', 'First Englishman to 1000 runs and 100 dismissals', 'First player to 2000 runs and 200 dismissals']"
12696,[]
12544,[]
1089047,[]
906051,[]
1016805,[]
12576,[]
12695,[]
466430,[]
297526,[]
12542,[]
12579,[]
12575,[]
879227,[]
12694,[]
12789,[]
12735,[]
12540,[]
12539,[]
464367,[]
12693,[]
434161,[]
53783,[]
14149,[]
53782,[]
1007167,[]
14147,[]
14146,[]
14715,[]
14145,[]
14144,[]
1103937,[]
14714,[]
14713,[]
14143,[]
663873,[]
14142,[]
338508,[]
1032113,[]
885979,[]
14141,[]
1099497,[]
1045139,[]
209348,[]
297890,[]
14136,[]
15221,[]
14712,[]
14711,[]
14710,[]
14709,[]
14708,[]
14707,[]
14140,[]
537910,[]
1114712,[]
13477,[]
13802,[]
13801,[]
13800,[]
13530,[]
13799,[]
13798,[]
13937,[]
13797,[]
13796,[]
13795,[]
13794,[]
13793,[]
13792,[]
1146781,[]
13791,[]
877511,[]
13788,[]
569183,[]
408412,[]
631562,[]
1008087,[]
13474,[]
564769,[]
13790,[]
13473,[]
922281,[]
12692,[]
256956,[]
1149891,[]
511248,[]
748143,[]
290516,[]
12538,[]
12536,[]
12534,[]
12774,[]
12537,[]
872455,[]
566165,[]
12784,[]
12533,[]
572238,[]
12690,[]
1096986,[]
12578,[]
12691,[]
1146656,[]
776697,[]
12731,[]
12531,[]
293441,[]
12532,[]
12689,[]
12688,[]
879283,[]
12530,[]
14706,[]
14385,[]
14705,[]
14762,[]
14704,[]
14703,[]
14138,[]
14702,[]
15336,[]
14701,[]
1107017,[]
1149890,[]
916037,[]
14700,[]
14137,[]
886469,[]
268535,[]
14699,[]
14697,[]
14696,[]
14695,[]
14694,[]
14693,[]
14135,['Wisden Cricketer of the Year 1912']
14133,['Wisden Cricketer of the Year 1892']
14692,[]
14131,[]
14691,[]
14690,[]
461641,[]
745749,[]
331355,[]
13789,[]
13525,[]
401824,[]
568280,[]
300028,[]
13787,[]
13786,[]
13785,[]
514612,[]
13784,[]
13783,[]
13981,[]
1094089,[]
408252,[]
13471,[]
1026401,[]
13472,[]
13521,[]
13782,[]
13542,[]
409111,[]
564771,[]
13781,[]
13476,[]
13780,[]
13779,[]
13778,[]
13777,[]
13475,[]
12529,[]
12528,[]
12730,[]
12527,[]
255301,[]
12687,[]
12788,[]
53767,[]
12574,[]
12686,[]
914741,[]
879239,[]
12526,[]
1039551,[]
12729,[]
462060,[]
12525,[]
886207,[]
12523,[]
12521,[]
12520,[]
755463,[]
779355,[]
12728,[]
297574,[]
12738,[]
12795,[]
12685,[]
12773,[]
14129,['Wisden Cricketer of the Year 1894']
14689,[]
14688,[]
14687,[]
885835,[]
14686,[]
663865,[]
14413,[]
14365,[]
14685,[]
14684,[]
866545,[]
14683,[]
14682,[]
14681,[]
14680,[]
1156384,[]
879291,[]
14679,[]
1007173,[]
14678,[]
14412,[]
14127,[]
14677,[]
14378,[]
14676,[]
14675,[]
591202,[]
1146510,[]
14371,[]
581623,[]
12937,[]
646217,[]
517643,[]
13470,[]
13775,[]
755041,[]
1046665,[]
13773,[]
13469,[]
5440,[]
13520,['Played rugby union for Scotland and British Lions.']
13468,[]
566148,[]
13772,[]
886357,[]
212498,[]
13858,[]
1096968,[]
13771,[]
298156,[]
217059,[]
887205,[]
369369,[]
13936,[]
13770,[]
13935,[]
13769,[]
13768,[]
13467,[]
13466,[]
13767,[]
13933,[]
12684,[]
12683,[]
12682,[]
12681,[]
12680,[]
12679,[]
740189,[]
12678,[]
352763,[]
741943,[]
12727,[]
12559,[]
631668,[]
468731,[]
1016847,[]
739645,[]
12772,[]
12677,[]
12676,[]
576956,[]
12726,[]
12672,[]
12519,[]
591465,[]
12771,[]
12671,[]
1146673,[]
422067,[]
12670,[]
456581,[]
12669,[]
14673,[]
14674,[]
1107403,[]
15337,[]
14125,[]
14124,[]
14123,[]
297079,[]
1030549,[]
14122,[]
14671,[]
14670,[]
14669,[]
14668,[]
14667,[]
14121,[]
14120,[]
14666,[]
14660,[]
14665,[]
14119,['Wisden Cricketer of the Year 1895']
14664,[]
14117,[]
1148559,[]
338506,[]
589866,[]
14663,[]
646895,[]
15375,[]
590939,[]
13230,[]
13229,[]
12936,[]
371531,[]
13251,[]
12942,[]
13228,[]
770745,[]
13244,[]
13227,[]
13226,[]
1093692,[]
12935,[]
13225,[]
12934,[]
13224,[]
13223,[]
13222,[]
1148112,[]
13307,[]
13306,[]
13305,[]
338455,[]
13304,[]
573900,[]
854343,[]
13221,[]
13220,[]
532575,[]
575373,[]
627602,[]
1023565,[]
13465,[]
13464,[]
13766,[]
13463,['Wisden Cricketer of the Year 1975']
13765,[]
772203,[]
526848,[]
422594,[]
13764,[]
353441,[]
362201,[]
13461,[]
13763,[]
13762,[]
13761,[]
323979,[]
1148769,[]
1026409,[]
13760,[]
1148465,[]
772315,[]
13759,[]
536233,[]
13460,[]
13959,[]
13459,[]
13932,[]
270983,[]
12518,[]
12517,[]
12796,[]
12668,[]
539704,[]
12770,[]
12516,[]
12717,[]
306195,[]
256092,[]
988593,[]
12514,['Wisden Cricketer of the Year 1984']
12769,[]
755049,[]
297036,[]
12667,[]
891109,[]
12563,[]
298693,[]
12666,[]
12560,[]
877485,[]
12665,[]
12664,[]
12663,[]
591407,[]
12512,[]
12662,[]
12768,[]
12767,[]
14661,[]
15125,[]
14662,[]
14115,[]
885977,[]
14114,[]
14113,[]
1178338,[]
1023437,[]
14659,[]
14658,[]
14657,[]
910363,[]
14112,[]
14377,[]
1110475,[]
1141896,[]
14110,[]
14656,[]
14655,[]
451284,[]
14654,[]
14653,[]
866531,[]
14652,[]
14651,[]
14109,[]
14650,[]
14649,[]
14108,[]
14107,[]
517647,[]
13219,[]
13303,[]
13218,[]
1007687,[]
13217,[]
13302,[]
12932,[]
1103915,[]
13216,[]
12930,['Wisden Cricketer of the Year 1895']
12931,[]
12928,[]
12927,[]
13301,[]
13215,[]
12925,[]
13214,[]
13213,[]
13212,[]
755075,[]
572758,[]
300194,[]
297529,[]
13211,[]
13210,[]
294128,['Awarded the MBE in 2004']
467152,[]
414178,[]
13209,[]
763325,[]
13758,[]
517646,[]
53777,[]
13453,[]
13757,[]
465654,[]
53776,[]
13756,[]
13755,[]
13931,[]
13526,[]
13452,[]
13754,[]
13753,[]
13752,[]
13451,[]
1112553,[]
13930,[]
53709,[]
13751,[]
13450,[]
13541,[]
535811,[]
13750,[]
13749,[]
13449,[]
882685,[]
13848,[]
13748,[]
12766,[]
12573,[]
12558,[]
12507,['Wisden Cricketer of the Year 1986']
12661,[]
878053,[]
12660,[]
635997,[]
12765,[]
12782,[]
508386,[]
12505,[]
12565,[]
12572,[]
740187,[]
1036887,[]
856001,[]
12764,[]
12659,[]
12658,[]
12657,[]
12762,[]
12761,[]
12510,[]
12509,[]
12656,[]
12655,[]
1145626,[]
399255,[]
14648,[]
14647,[]
251790,[]
465092,[]
15124,[]
591498,[]
14106,[]
14104,['Wisden Cricketer of the Year 1907']
15220,[]
14411,[]
14646,[]
14645,[]
15219,[]
14644,[]
1017353,[]
14627,[]
14643,[]
14642,[]
1023567,[]
14641,[]
14103,[]
14640,[]
14639,[]
1146037,[]
404468,[]
291577,[]
14638,[]
14637,[]
15342,[]
915021,[]
13208,[]
12924,[]
13300,[]
529989,[]
12975,[]
886501,[]
13207,[]
13299,[]
12966,[]
13206,[]
654679,[]
354870,[]
12923,[]
536011,[]
12922,[]
12951,[]
270945,[]
297478,[]
13298,[]
13297,[]
535235,[]
13296,[]
12914,[]
13205,[]
13204,[]
13203,[]
290273,[]
12921,[]
877991,[]
13202,[]
13747,[]
13746,[]
13448,[]
1010967,[]
13446,[]
13745,[]
13444,[]
408247,[]
13952,[]
13744,[]
779319,[]
13443,[]
13442,[]
13743,[]
13742,[]
217140,[]
824735,[]
13929,[]
13741,[]
13928,[]
13740,[]
13972,[]
987261,[]
13739,[]
591394,[]
921533,[]
852541,[]
13738,[]
13458,['NBC Denis Compton Award 1996']
13456,[]
53766,[]
12654,[]
1051977,[]
12571,[]
559083,[]
12653,[]
12725,[]
867219,[]
12652,[]
12651,[]
12760,[]
12650,[]
12649,[]
12508,[]
12648,[]
12759,[]
12758,[]
12724,[]
857655,[]
12647,[]
12757,[]
1096823,[]
885785,[]
772295,[]
12756,[]
12755,[]
12646,[]
559130,[]
12754,[]
12645,[]
14102,[]
1156386,[]
522868,[]
14636,[]
14635,[]
14634,[]
14633,[]
14632,[]
14631,[]
254232,[]
15123,[]
535391,[]
15218,[]
14630,[]
296947,[]
1150375,[]
412927,[]
1032729,[]
590311,[]
14410,[]
53781,[]
15217,[]
14099,[]
14101,['Wisden Cricketer of the Year 1909']
14629,[]
15352,['Played for Eton College']
15216,[]
877941,[]
53780,[]
14628,[]
12920,[]
12919,[]
13201,[]
13200,[]
565674,[]
13199,[]
12918,['Wisden Cricketer of the Year 1923']
12916,[]
13198,[]
12915,[]
13197,[]
13295,[]
447968,[]
12886,[]
914651,[]
13311,[]
1015295,[]
12894,[]
1030585,[]
12960,[]
13233,[]
1147991,[]
12912,[]
467655,[]
13196,[]
12911,[]
13195,[]
13245,[]
12910,[]
13455,[]
568982,[]
13737,[]
13847,[]
559383,[]
412924,[]
13454,[]
13736,[]
53775,[]
53774,[]
874251,[]
13735,[]
13734,[]
13733,[]
13846,[]
13964,[]
13965,[]
13927,[]
13732,[]
461371,[]
13731,[]
304054,[]
13730,[]
13845,[]
872231,[]
1022283,[]
13729,[]
755459,[]
13513,[]
13926,[]
1004875,[]
12503,[]
12504,[]
12644,[]
12643,[]
12642,[]
12641,[]
12787,[]
12786,[]
12577,[]
12640,[]
12723,[]
53765,[]
12566,[]
12639,[]
12638,[]
53905,[]
1016807,[]
12637,[]
1032127,[]
12636,[]
12635,[]
53764,[]
12752,[]
12634,[]
12633,[]
246739,[]
12501,[]
12500,[]
575378,[]
12722,[]
645305,[]
1146674,[]
15333,[]
14097,[]
905939,[]
1150374,[]
14626,[]
15215,[]
14625,[]
14624,[]
15214,[]
886119,[]
15213,[]
877497,[]
1036905,[]
14623,[]
404458,[]
14622,[]
14096,[]
535388,[]
885367,[]
15170,[]
15212,[]
14621,[]
14620,[]
14619,[]
14369,[]
1114715,[]
15211,[]
13194,[]
13193,[]
290908,[]
360693,[]
13294,[]
12909,"['Wisden Cricketer of the Year 1996', 'Awarded the MBE in 1998']"
12907,[]
13293,[]
12906,"['NBC Denis Compton Award 1997, 1998, 1999']"
352931,[]
13192,[]
13191,[]
12904,[]
13190,[]
354371,[]
914657,[]
12903,[]
12902,[]
13189,[]
13188,[]
13187,[]
12901,[]
12900,[]
532839,[]
13186,[]
12898,[]
12897,['NBC Denis Compton Award 2002']
13292,[]
13185,[]
13184,[]
1153264,[]
13844,[]
13728,[]
13727,[]
13925,[]
13726,[]
13540,[]
13924,[]
906445,[]
13725,[]
13724,[]
13437,[]
13723,[]
13441,[]
303601,[]
13722,[]
13721,[]
1147433,[]
1099220,[]
13440,[]
13439,[]
13720,[]
268534,[]
13923,[]
13719,[]
13718,[]
1008089,[]
13438,[]
13717,[]
591477,[]
12570,[]
12632,[]
12751,[]
12631,[]
12499,[]
12791,[]
12569,[]
1007243,[]
12750,[]
12630,[]
632913,[]
12629,[]
12567,[]
12797,[]
12753,[]
12675,[]
1008085,[]
12628,[]
1147609,[]
1151928,[]
1146469,[]
1010969,[]
472968,[]
12721,[]
12720,[]
12627,[]
12626,[]
12625,[]
12497,[]
12498,[]
12496,[]
464414,[]
1021715,[]
1153942,[]
40547,[]
14094,[]
525849,[]
739647,[]
347850,[]
14618,[]
1071617,[]
1151840,[]
993339,[]
575370,[]
519111,[]
14617,[]
14093,[]
14616,[]
15210,[]
15209,[]
355103,[]
14615,[]
509504,[]
348191,[]
1149814,[]
14092,[]
14614,[]
632914,[]
14613,[]
14409,[]
14612,[]
12895,[]
457276,[]
13183,[]
13182,[]
13181,[]
1095814,[]
535047,[]
13291,[]
13250,[]
532590,[]
874217,[]
870785,[]
591485,[]
12974,[]
12893,[]
12892,[]
13290,[]
13180,[]
13178,[]
12891,[]
13177,[]
12890,[]
13176,[]
13175,[]
13174,[]
12888,[]
1095906,[]
12889,[]
13173,[]
465101,[]
13318,[]
13172,[]
13954,[]
13971,[]
13435,[]
1095864,[]
1001295,[]
13516,[]
13716,[]
839721,[]
1089012,[]
13434,"['Wisden Cricketer of the Year 1953', 'Walter Lawrence Trophy 1968']"
936561,[]
13715,[]
13432,['Awarded the OBE in 2005']
323794,[]
524875,[]
1015279,[]
13714,[]
13713,[]
1032419,[]
13712,[]
13711,[]
1104980,[]
638392,[]
13966,[]
13843,[]
13842,[]
1110430,[]
522685,[]
13512,[]
13922,[]
13431,[]
12557,[]
403666,[]
12624,[]
12623,[]
12622,[]
360489,[]
12783,[]
12749,[]
12621,[]
53696,"[""ICC Women's Cricketer of the Year 2008"", 'Awarded the MBE in June 2009', 'Awarded the CBE in June 2014']"
580550,[]
12798,[]
12719,[]
372366,[]
12495,[]
12494,[]
12493,[]
12492,['Wisden Cricketer of the Year 1940']
12515,[]
12490,['Wisden Cricketer of the Year 1966']
12620,[]
12619,[]
12488,[]
53763,[]
12618,[]
12568,[]
12718,[]
12502,[]
12564,[]
12617,[]
12486,[]
15208,[]
14384,[]
577559,[]
14885,[]
14408,[]
1028095,[]
211385,[]
511646,[]
1052191,[]
587174,[]
14091,[]
14090,[]
14611,[]
14610,[]
14089,[]
14088,[]
363337,[]
14609,[]
14608,[]
14087,[]
297472,[]
14086,[]
14607,[]
15206,[]
884359,[]
882645,[]
1153965,[]
409022,[]
1120317,[]
536964,[]
259856,[]
1147244,[]
13242,[]
12973,[]
12956,[]
13171,[]
12887,[]
13170,[]
1007117,[]
13232,[]
13169,[]
13168,[]
13241,[]
1149184,[]
1007157,[]
13167,[]
12884,[]
12885,[]
12946,[]
12972,[]
1037327,[]
13166,[]
879355,[]
210293,[]
13165,[]
559133,[]
442122,[]
331730,[]
13164,"['At around 25 stone, Foulke is believed to be the heaviest first-class cricketer of all time']"
13710,[]
360517,[]
536020,[]
399312,[]
331009,[]
13709,[]
13708,[]
